New Haven,110114,2011,11/29/11,"$57,400.00","$105,000.00",,0.546666667,3,2,1,211 SALTONSTALL AVENUE,"211 SALTONSTALL AVENUE
New Haven, CT
(41.30464848200006, -72.90193231499995)"
New Haven,110113,2011,11/29/11,"$113,540.00","$143,000.00",0,0.793986014,,1,1,68 LAURA LANE,"68 LAURA LANE
New Haven, CT
(41.27738203800004, -72.88871679499994)"
New Haven,110115,2011,11/29/11,"$72,940.00","$140,000.00",,0.521,3,3,1,103 SHEFFIELD AVENUE,"103 SHEFFIELD AVENUE
New Haven, CT
(41.32730003800003, -72.92563705699996)"
New Haven,110119,2011,11/30/11,"$113,050.00","$155,000.00",,0.729354839,,1,1,99 TOWNSEND AVENUE,"99 TOWNSEND AVENUE
New Haven, CT
(41.26023954100003, -72.89319456199996)"
New Haven,110117,2011,11/30/11,"$73,850.00","$80,000.00",,0.923125,,2,1,189 FARREN AVENUE,"189 FARREN AVENUE
New Haven, CT
(41.29968330000003, -72.89214598599995)"
New Haven,110118,2011,11/30/11,"$92,820.00","$147,673.00",,0.62855092,,2,1,212 DOVER STREET,"212 DOVER STREET
New Haven, CT
(41.31768387400007, -72.89616261899994)"
New Haven,110120,2011,12/1/11,"$149,660.00","$211,000.00",,0.7092891,,C,1,53 CANNER ST #1,"53 CANNER ST #1
New Haven, CT
(41.32257683500006, -72.90936914199995)"
New Haven,110121,2011,12/1/11,"$139,300.00","$210,000.00",,0.663333333,,1,1,123 COLONY STREET,"123 COLONY STREET
New Haven, CT
(41.32562462000004, -72.94488131499998)"
New Haven,110122,2011,12/1/11,"$108,290.00","$165,000.00",,0.65630303,,4,1,26 CHAMBERLAIN PLACE,"26 CHAMBERLAIN PLACE
New Haven, CT
(41.29408754000008, -72.89540483099995)"
New Haven,110124,2011,12/5/11,"$106,470.00","$138,000.00",,0.771521739,25,1,1,222 KNEELAND RD,"222 KNEELAND RD
New Haven, CT
(41.27863111100004, -72.89697404699996)"
New Haven,110125,2011,12/5/11,"$106,470.00","$150,000.00",,0.7098,,1,1,222 KNEELAND ROAD,"222 KNEELAND ROAD
New Haven, CT
(41.27863111100004, -72.89697404699996)"
New Haven,110123,2011,12/5/11,"$40,040.00","$33,000.00",,1.213333333,14,C,1,314 EASTERN STREET,"314 EASTERN STREET
New Haven, CT
(41.31508198900008, -72.87324630399996)"
New Haven,110127,2011,12/6/11,"$198,100.00","$275,000.00",,0.720363636,,1,1,260 KNOLLWOOD DRIVE,"260 KNOLLWOOD DRIVE
New Haven, CT
(41.322009912000055, -72.97480492199998)"
New Haven,110126,2011,12/6/11,"$103,490.00","$165,000.00",,0.627212121,,C,1,675 TOWNSEND AVE #151,"675 TOWNSEND AVE #151
New Haven, CT
(41.27505903700006, -72.89623305699996)"
New Haven,110128,2011,12/6/11,"$87,990.00","$45,000.00",,1.955333333,25,3,1,39 DICKERMAN STREET,"39 DICKERMAN STREET
New Haven, CT
(41.31566775300007, -72.93649155199995)"
New Haven,110129,2011,12/7/11,"$600,950.00","$797,000.00",,0.754015056,,1,1,612 CHAPEL STREET,"612 CHAPEL STREET
New Haven, CT
(41.303932436000025, -72.92044789199997)"
New Haven,110130,2011,12/8/11,"$61,810.00","$85,740.00",,0.720900397,7,1,1,53 ORCHARD STREET,"53 ORCHARD STREET
New Haven, CT
(41.302997262000076, -72.94196143299996)"
New Haven,110150,2011,12/8/11,"$22,190.00","$85,740.00",,0.258805692,7,1,1,49 ORCHARD STREET,"49 ORCHARD STREET
New Haven, CT
(41.30289701400005, -72.94191073299999)"
New Haven,110145,2011,12/8/11,"$75,880.00","$45,500.00",,1.667692308,25,1,1,193 GLEN HAVEN ROAD,"193 GLEN HAVEN ROAD
New Haven, CT
(41.335233499000026, -72.86264641899999)"
New Haven,110151,2011,12/9/11,"$89,670.00","$125,000.00",,0.71736,,1,1,570 RUSSELL STREET,"570 RUSSELL STREET
New Haven, CT
(41.30719617700004, -72.87659018099998)"
New Haven,110131,2011,12/9/11,"$91,910.00","$145,000.00",,0.633862069,,1,1,16 FIRST AVENUE,"16 FIRST AVENUE
New Haven, CT
(41.30983029400005, -72.87878412599997)"
New Haven,110137,2011,12/12/11,"$86,590.00","$155,000.00",,0.558645161,,2,1,40 PERKINS STREET,"40 PERKINS STREET
New Haven, CT
(41.311108174000026, -72.88991747299997)"
New Haven,110139,2011,12/12/11,"$199,080.00","$160,000.00",,1.24425,25,C,1,"472 WHITNEY AVE, UNIT D-1","472 WHITNEY AVE, UNIT D-1
New Haven, CT
(41.323562338000045, -72.91707691499994)"
New Haven,110136,2011,12/12/11,"$129,010.00","$162,000.00",,0.796358025,,C,1,675 TOWNSEND AV UNIT 160,"675 TOWNSEND AV UNIT 160
New Haven, CT
(41.27505903700006, -72.89623305699996)"
New Haven,110133,2011,12/12/11,"$108,710.00","$40,000.00",,2.71775,1,2,1,180 PECK STREET,"180 PECK STREET
New Haven, CT
(41.31642365000005, -72.89468676699994)"
